id,person1,source,inscription,person2,target
296,N(umerius)  [….]ni[…] l.  E . […]us,Rome,D014,L. Ne[.]ius,Rome
296,N(umerius)  [….]ni[…] l.  E . […]us,Rome,D014,Q. Clod<i>us Q. l. Agacles,Rome
296,N(umerius)  [….]ni[…] l.  E . […]us,Rome,D014,Diodo[t]us A[th]enogenis,Rome
296,N(umerius)  [….]ni[…] l.  E . […]us,Rome,D014,Artemo Nearchi,Rome
297,L. Ne[.]ius,Rome,D014,N(umerius)  [….]ni[…] l.  E . […]us,Rome
297,L. Ne[.]ius,Rome,D014,L. Ne[.]ius,Rome
297,L. Ne[.]ius,Rome,D014,Q. Clod<i>us Q. l. Agacles,Rome
297,L. Ne[.]ius,Rome,D014,Diodo[t]us A[th]enogenis,Rome
297,L. Ne[.]ius,Rome,D014,Artemo Nearchi,Rome
298,Q. Clod<i>us Q. l. Agacles,Rome,D014,N(umerius)  [….]ni[…] l.  E . […]us,Rome
298,Q. Clod<i>us Q. l. Agacles,Rome,D014,L. Ne[.]ius,Rome
298,Q. Clod<i>us Q. l. Agacles,Rome,D014,Q. Clod<i>us Q. l. Agacles,Rome
298,Q. Clod<i>us Q. l. Agacles,Rome,D014,Diodo[t]us A[th]enogenis,Rome
298,Q. Clod<i>us Q. l. Agacles,Rome,D014,Artemo Nearchi,Rome
299,Diodo[t]us A[th]enogenis,Rome,D014,N(umerius)  [….]ni[…] l.  E . […]us,Rome
299,Diodo[t]us A[th]enogenis,Rome,D014,L. Ne[.]ius,Rome
299,Diodo[t]us A[th]enogenis,Rome,D014,Q. Clod<i>us Q. l. Agacles,Rome
299,Diodo[t]us A[th]enogenis,Rome,D014,Diodo[t]us A[th]enogenis,Rome
299,Diodo[t]us A[th]enogenis,Rome,D014,Artemo Nearchi,Rome
300,Artemo Nearchi,Rome,D014,N(umerius)  [….]ni[…] l.  E . […]us,Rome
300,Artemo Nearchi,Rome,D014,L. Ne[.]ius,Rome
300,Artemo Nearchi,Rome,D014,Q. Clod<i>us Q. l. Agacles,Rome
300,Artemo Nearchi,Rome,D014,Diodo[t]us A[th]enogenis,Rome
300,Artemo Nearchi,Rome,D014,Artemo Nearchi,Rome
293,L. Veneilius L. f. Pollion,Rome,D015,L. Veneilius L. f. Pollion,Rome
293,L. Veneilius L. f. Pollion,Rome,D015,Dionysius L. se[r](vus),Rome
293,L. Veneilius L. f. Pollion,Rome,D015,Q. Acorenus Q. l. Alexsander,Rome
294,Dionysius L. se[r](vus),Rome,D015,L. Veneilius L. f. Pollion,Rome
294,Dionysius L. se[r](vus),Rome,D015,Dionysius L. se[r](vus),Rome
294,Dionysius L. se[r](vus),Rome,D015,Q. Acorenus Q. l. Alexsander,Rome
295,Q. Acorenus Q. l. Alexsander,Rome,D015,L. Veneilius L. f. Pollion,Rome
295,Q. Acorenus Q. l. Alexsander,Rome,D015,Dionysius L. se[r](vus),Rome
295,Q. Acorenus Q. l. Alexsander,Rome,D015,Q. Acorenus Q. l. Alexsander,Rome
387,Vol(tinia),Rome,D049,Vol(tinia),Rome
387,Vol(tinia),Rome,D049,Aninius,Rome
387,Vol(tinia),Rome,D049,Sb(atina),Rome
388,Aninius,Rome,D049,Vol(tinia),Rome
388,Aninius,Rome,D049,Aninius,Rome
388,Aninius,Rome,D049,Sb(atina),Rome
389,Sb(atina),Rome,D049,Vol(tinia),Rome
389,Sb(atina),Rome,D049,Aninius,Rome
389,Sb(atina),Rome,D049,Sb(atina),Rome
564,Leukio[u,Rome,D075,Leukio[u,Rome
564,Leukio[u,Rome,D075,Lek[mou,Rome
564,Leukio[u,Rome,D075,Skreibo[ni,Rome
564,Leukio[u,Rome,D075,Skreb[,Rome
565,Lek[mou,Rome,D075,Leukio[u,Rome
565,Lek[mou,Rome,D075,Lek[mou,Rome
565,Lek[mou,Rome,D075,Skreibo[ni,Rome
565,Lek[mou,Rome,D075,Skreb[,Rome
566,Skreibo[ni,Rome,D075,Leukio[u,Rome
566,Skreibo[ni,Rome,D075,Lek[mou,Rome
566,Skreibo[ni,Rome,D075,Skreibo[ni,Rome
566,Skreibo[ni,Rome,D075,Skreb[,Rome
567,Skreb[,Rome,D075,Leukio[u,Rome
567,Skreb[,Rome,D075,Lek[mou,Rome
567,Skreb[,Rome,D075,Skreibo[ni,Rome
567,Skreb[,Rome,D075,Skreb[,Rome
568,Anatellon,Rome,D076,Anatellon,Rome
568,Anatellon,Rome,D076,Regius,Rome
569,Regius,Rome,D076,Anatellon,Rome
569,Regius,Rome,D076,Regius,Rome
570,Lucius,Rome,D077,Lucius,Rome
570,Lucius,Rome,D077,Gaius,Rome
571,Gaius,Rome,D077,Lucius,Rome
571,Gaius,Rome,D077,Gaius,Rome
572,Titus,Rome,D078,Titus,Rome
572,Titus,Rome,D078,Aulus,Rome
572,Titus,Rome,D078,Titus,Rome
572,Titus,Rome,D078,Titus,Rome
572,Titus,Rome,D078,Publius,Rome
572,Titus,Rome,D078,Publius l(libertus),Rome
572,Titus,Rome,D078,Antigonos,Rome
572,Titus,Rome,D078,Marcus,Rome
572,Titus,Rome,D078,Philosmusus,Rome
572,Titus,Rome,D078,Beitus,Rome
572,Titus,Rome,D078,Diodo[r,Rome
573,Aulus,Rome,D078,Titus,Rome
573,Aulus,Rome,D078,Aulus,Rome
573,Aulus,Rome,D078,Titus,Rome
573,Aulus,Rome,D078,Titus,Rome
573,Aulus,Rome,D078,Publius,Rome
573,Aulus,Rome,D078,Publius l(libertus),Rome
573,Aulus,Rome,D078,Antigonos,Rome
573,Aulus,Rome,D078,Marcus,Rome
573,Aulus,Rome,D078,Philosmusus,Rome
573,Aulus,Rome,D078,Beitus,Rome
573,Aulus,Rome,D078,Diodo[r,Rome
574,Titus,Rome,D078,Titus,Rome
574,Titus,Rome,D078,Aulus,Rome
574,Titus,Rome,D078,Titus,Rome
574,Titus,Rome,D078,Titus,Rome
574,Titus,Rome,D078,Publius,Rome
574,Titus,Rome,D078,Publius l(libertus),Rome
574,Titus,Rome,D078,Antigonos,Rome
574,Titus,Rome,D078,Marcus,Rome
574,Titus,Rome,D078,Philosmusus,Rome
574,Titus,Rome,D078,Beitus,Rome
574,Titus,Rome,D078,Diodo[r,Rome
575,Titus,Rome,D078,Titus,Rome
575,Titus,Rome,D078,Aulus,Rome
575,Titus,Rome,D078,Titus,Rome
575,Titus,Rome,D078,Titus,Rome
575,Titus,Rome,D078,Publius,Rome
575,Titus,Rome,D078,Publius l(libertus),Rome
575,Titus,Rome,D078,Antigonos,Rome
575,Titus,Rome,D078,Marcus,Rome
575,Titus,Rome,D078,Philosmusus,Rome
575,Titus,Rome,D078,Beitus,Rome
575,Titus,Rome,D078,Diodo[r,Rome
576,Publius,Rome,D078,Titus,Rome
576,Publius,Rome,D078,Aulus,Rome
576,Publius,Rome,D078,Titus,Rome
576,Publius,Rome,D078,Titus,Rome
576,Publius,Rome,D078,Publius,Rome
576,Publius,Rome,D078,Publius l(libertus),Rome
576,Publius,Rome,D078,Antigonos,Rome
576,Publius,Rome,D078,Marcus,Rome
576,Publius,Rome,D078,Philosmusus,Rome
576,Publius,Rome,D078,Beitus,Rome
576,Publius,Rome,D078,Diodo[r,Rome
577,Publius l(libertus),Rome,D078,Titus,Rome
577,Publius l(libertus),Rome,D078,Aulus,Rome
577,Publius l(libertus),Rome,D078,Titus,Rome
577,Publius l(libertus),Rome,D078,Titus,Rome
577,Publius l(libertus),Rome,D078,Publius,Rome
577,Publius l(libertus),Rome,D078,Publius l(libertus),Rome
577,Publius l(libertus),Rome,D078,Antigonos,Rome
577,Publius l(libertus),Rome,D078,Marcus,Rome
577,Publius l(libertus),Rome,D078,Philosmusus,Rome
577,Publius l(libertus),Rome,D078,Beitus,Rome
577,Publius l(libertus),Rome,D078,Diodo[r,Rome
578,Antigonos,Rome,D078,Titus,Rome
578,Antigonos,Rome,D078,Aulus,Rome
578,Antigonos,Rome,D078,Titus,Rome
578,Antigonos,Rome,D078,Titus,Rome
578,Antigonos,Rome,D078,Publius,Rome
578,Antigonos,Rome,D078,Publius l(libertus),Rome
578,Antigonos,Rome,D078,Antigonos,Rome
578,Antigonos,Rome,D078,Marcus,Rome
578,Antigonos,Rome,D078,Philosmusus,Rome
578,Antigonos,Rome,D078,Beitus,Rome
578,Antigonos,Rome,D078,Diodo[r,Rome
579,Marcus,Rome,D078,Titus,Rome
579,Marcus,Rome,D078,Aulus,Rome
579,Marcus,Rome,D078,Titus,Rome
579,Marcus,Rome,D078,Titus,Rome
579,Marcus,Rome,D078,Publius,Rome
579,Marcus,Rome,D078,Publius l(libertus),Rome
579,Marcus,Rome,D078,Antigonos,Rome
579,Marcus,Rome,D078,Marcus,Rome
579,Marcus,Rome,D078,Philosmusus,Rome
579,Marcus,Rome,D078,Beitus,Rome
579,Marcus,Rome,D078,Diodo[r,Rome
580,Philosmusus,Rome,D078,Titus,Rome
580,Philosmusus,Rome,D078,Aulus,Rome
580,Philosmusus,Rome,D078,Titus,Rome
580,Philosmusus,Rome,D078,Titus,Rome
580,Philosmusus,Rome,D078,Publius,Rome
580,Philosmusus,Rome,D078,Publius l(libertus),Rome
580,Philosmusus,Rome,D078,Antigonos,Rome
580,Philosmusus,Rome,D078,Marcus,Rome
580,Philosmusus,Rome,D078,Philosmusus,Rome
580,Philosmusus,Rome,D078,Beitus,Rome
580,Philosmusus,Rome,D078,Diodo[r,Rome
581,Beitus,Rome,D078,Titus,Rome
581,Beitus,Rome,D078,Aulus,Rome
581,Beitus,Rome,D078,Titus,Rome
581,Beitus,Rome,D078,Titus,Rome
581,Beitus,Rome,D078,Publius,Rome
581,Beitus,Rome,D078,Publius l(libertus),Rome
581,Beitus,Rome,D078,Antigonos,Rome
581,Beitus,Rome,D078,Marcus,Rome
581,Beitus,Rome,D078,Philosmusus,Rome
581,Beitus,Rome,D078,Beitus,Rome
581,Beitus,Rome,D078,Diodo[r,Rome
582,Diodo[r,Rome,D078,Titus,Rome
582,Diodo[r,Rome,D078,Aulus,Rome
582,Diodo[r,Rome,D078,Titus,Rome
582,Diodo[r,Rome,D078,Titus,Rome
582,Diodo[r,Rome,D078,Publius,Rome
582,Diodo[r,Rome,D078,Publius l(libertus),Rome
582,Diodo[r,Rome,D078,Antigonos,Rome
582,Diodo[r,Rome,D078,Marcus,Rome
582,Diodo[r,Rome,D078,Philosmusus,Rome
582,Diodo[r,Rome,D078,Beitus,Rome
582,Diodo[r,Rome,D078,Diodo[r,Rome
605,Marcus,Rome,D080,Marcus,Rome
605,Marcus,Rome,D080,Marcus l(ibertus),Rome
605,Marcus,Rome,D080,Marcus l(ibertus),Rome
606,Marcus l(ibertus),Rome,D080,Marcus,Rome
606,Marcus l(ibertus),Rome,D080,Marcus l(ibertus),Rome
606,Marcus l(ibertus),Rome,D080,Marcus l(ibertus),Rome
607,Marcus l(ibertus),Rome,D080,Marcus,Rome
607,Marcus l(ibertus),Rome,D080,Marcus l(ibertus),Rome
607,Marcus l(ibertus),Rome,D080,Marcus l(ibertus),Rome
608,Marcus,Rome,D081,Marcus,Rome
608,Marcus,Rome,D081,Quintus,Rome
608,Marcus,Rome,D081,Lucius,Rome
608,Marcus,Rome,D081,Marcus,Rome
608,Marcus,Rome,D081,[….]philus,Rome
608,Marcus,Rome,D081,Gaius,Rome
608,Marcus,Rome,D081,Gaius l(ibertus),Rome
608,Marcus,Rome,D081,Lucius,Rome
608,Marcus,Rome,D081,Lucius l(ibertus),Rome
608,Marcus,Rome,D081,Lucius,Rome
608,Marcus,Rome,D081,Lucius l(ibertus),Rome
608,Marcus,Rome,D081,Titus,Rome
608,Marcus,Rome,D081,Titus l(ibertus),Rome
608,Marcus,Rome,D081,Lepidus,Rome
608,Marcus,Rome,D081,Anteros,Rome
609,Quintus,Rome,D081,Marcus,Rome
609,Quintus,Rome,D081,Quintus,Rome
609,Quintus,Rome,D081,Lucius,Rome
609,Quintus,Rome,D081,Marcus,Rome
609,Quintus,Rome,D081,[….]philus,Rome
609,Quintus,Rome,D081,Gaius,Rome
609,Quintus,Rome,D081,Gaius l(ibertus),Rome
609,Quintus,Rome,D081,Lucius,Rome
609,Quintus,Rome,D081,Lucius l(ibertus),Rome
609,Quintus,Rome,D081,Lucius,Rome
609,Quintus,Rome,D081,Lucius l(ibertus),Rome
609,Quintus,Rome,D081,Titus,Rome
609,Quintus,Rome,D081,Titus l(ibertus),Rome
609,Quintus,Rome,D081,Lepidus,Rome
609,Quintus,Rome,D081,Anteros,Rome
610,Lucius,Rome,D081,Marcus,Rome
610,Lucius,Rome,D081,Quintus,Rome
610,Lucius,Rome,D081,Lucius,Rome
610,Lucius,Rome,D081,Marcus,Rome
610,Lucius,Rome,D081,[….]philus,Rome
610,Lucius,Rome,D081,Gaius,Rome
610,Lucius,Rome,D081,Gaius l(ibertus),Rome
610,Lucius,Rome,D081,Lucius,Rome
610,Lucius,Rome,D081,Lucius l(ibertus),Rome
610,Lucius,Rome,D081,Lucius,Rome
610,Lucius,Rome,D081,Lucius l(ibertus),Rome
610,Lucius,Rome,D081,Titus,Rome
610,Lucius,Rome,D081,Titus l(ibertus),Rome
610,Lucius,Rome,D081,Lepidus,Rome
610,Lucius,Rome,D081,Anteros,Rome
611,Marcus,Rome,D081,Marcus,Rome
611,Marcus,Rome,D081,Quintus,Rome
611,Marcus,Rome,D081,Lucius,Rome
611,Marcus,Rome,D081,Marcus,Rome
611,Marcus,Rome,D081,[….]philus,Rome
611,Marcus,Rome,D081,Gaius,Rome
611,Marcus,Rome,D081,Gaius l(ibertus),Rome
611,Marcus,Rome,D081,Lucius,Rome
611,Marcus,Rome,D081,Lucius l(ibertus),Rome
611,Marcus,Rome,D081,Lucius,Rome
611,Marcus,Rome,D081,Lucius l(ibertus),Rome
611,Marcus,Rome,D081,Titus,Rome
611,Marcus,Rome,D081,Titus l(ibertus),Rome
611,Marcus,Rome,D081,Lepidus,Rome
611,Marcus,Rome,D081,Anteros,Rome
612,[….]philus,Rome,D081,Marcus,Rome
612,[….]philus,Rome,D081,Quintus,Rome
612,[….]philus,Rome,D081,Lucius,Rome
612,[….]philus,Rome,D081,Marcus,Rome
612,[….]philus,Rome,D081,[….]philus,Rome
612,[….]philus,Rome,D081,Gaius,Rome
612,[….]philus,Rome,D081,Gaius l(ibertus),Rome
612,[….]philus,Rome,D081,Lucius,Rome
612,[….]philus,Rome,D081,Lucius l(ibertus),Rome
612,[….]philus,Rome,D081,Lucius,Rome
612,[….]philus,Rome,D081,Lucius l(ibertus),Rome
612,[….]philus,Rome,D081,Titus,Rome
612,[….]philus,Rome,D081,Titus l(ibertus),Rome
612,[….]philus,Rome,D081,Lepidus,Rome
612,[….]philus,Rome,D081,Anteros,Rome
613,Gaius,Rome,D081,Marcus,Rome
613,Gaius,Rome,D081,Quintus,Rome
613,Gaius,Rome,D081,Lucius,Rome
613,Gaius,Rome,D081,Marcus,Rome
613,Gaius,Rome,D081,[….]philus,Rome
613,Gaius,Rome,D081,Gaius,Rome
613,Gaius,Rome,D081,Gaius l(ibertus),Rome
613,Gaius,Rome,D081,Lucius,Rome
613,Gaius,Rome,D081,Lucius l(ibertus),Rome
613,Gaius,Rome,D081,Lucius,Rome
613,Gaius,Rome,D081,Lucius l(ibertus),Rome
613,Gaius,Rome,D081,Titus,Rome
613,Gaius,Rome,D081,Titus l(ibertus),Rome
613,Gaius,Rome,D081,Lepidus,Rome
613,Gaius,Rome,D081,Anteros,Rome
614,Gaius l(ibertus),Rome,D081,Marcus,Rome
614,Gaius l(ibertus),Rome,D081,Quintus,Rome
614,Gaius l(ibertus),Rome,D081,Lucius,Rome
614,Gaius l(ibertus),Rome,D081,Marcus,Rome
614,Gaius l(ibertus),Rome,D081,[….]philus,Rome
614,Gaius l(ibertus),Rome,D081,Gaius,Rome
614,Gaius l(ibertus),Rome,D081,Gaius l(ibertus),Rome
614,Gaius l(ibertus),Rome,D081,Lucius,Rome
614,Gaius l(ibertus),Rome,D081,Lucius l(ibertus),Rome
614,Gaius l(ibertus),Rome,D081,Lucius,Rome
614,Gaius l(ibertus),Rome,D081,Lucius l(ibertus),Rome
614,Gaius l(ibertus),Rome,D081,Titus,Rome
614,Gaius l(ibertus),Rome,D081,Titus l(ibertus),Rome
614,Gaius l(ibertus),Rome,D081,Lepidus,Rome
614,Gaius l(ibertus),Rome,D081,Anteros,Rome
615,Lucius,Rome,D081,Marcus,Rome
615,Lucius,Rome,D081,Quintus,Rome
615,Lucius,Rome,D081,Lucius,Rome
615,Lucius,Rome,D081,Marcus,Rome
615,Lucius,Rome,D081,[….]philus,Rome
615,Lucius,Rome,D081,Gaius,Rome
615,Lucius,Rome,D081,Gaius l(ibertus),Rome
615,Lucius,Rome,D081,Lucius,Rome
615,Lucius,Rome,D081,Lucius l(ibertus),Rome
615,Lucius,Rome,D081,Lucius,Rome
615,Lucius,Rome,D081,Lucius l(ibertus),Rome
615,Lucius,Rome,D081,Titus,Rome
615,Lucius,Rome,D081,Titus l(ibertus),Rome
615,Lucius,Rome,D081,Lepidus,Rome
615,Lucius,Rome,D081,Anteros,Rome
616,Lucius l(ibertus),Rome,D081,Marcus,Rome
616,Lucius l(ibertus),Rome,D081,Quintus,Rome
616,Lucius l(ibertus),Rome,D081,Lucius,Rome
616,Lucius l(ibertus),Rome,D081,Marcus,Rome
616,Lucius l(ibertus),Rome,D081,[….]philus,Rome
616,Lucius l(ibertus),Rome,D081,Gaius,Rome
616,Lucius l(ibertus),Rome,D081,Gaius l(ibertus),Rome
616,Lucius l(ibertus),Rome,D081,Lucius,Rome
616,Lucius l(ibertus),Rome,D081,Lucius l(ibertus),Rome
616,Lucius l(ibertus),Rome,D081,Lucius,Rome
616,Lucius l(ibertus),Rome,D081,Lucius l(ibertus),Rome
616,Lucius l(ibertus),Rome,D081,Titus,Rome
616,Lucius l(ibertus),Rome,D081,Titus l(ibertus),Rome
616,Lucius l(ibertus),Rome,D081,Lepidus,Rome
616,Lucius l(ibertus),Rome,D081,Anteros,Rome
617,Lucius,Rome,D081,Marcus,Rome
617,Lucius,Rome,D081,Quintus,Rome
617,Lucius,Rome,D081,Lucius,Rome
617,Lucius,Rome,D081,Marcus,Rome
617,Lucius,Rome,D081,[….]philus,Rome
617,Lucius,Rome,D081,Gaius,Rome
617,Lucius,Rome,D081,Gaius l(ibertus),Rome
617,Lucius,Rome,D081,Lucius,Rome
617,Lucius,Rome,D081,Lucius l(ibertus),Rome
617,Lucius,Rome,D081,Lucius,Rome
617,Lucius,Rome,D081,Lucius l(ibertus),Rome
617,Lucius,Rome,D081,Titus,Rome
617,Lucius,Rome,D081,Titus l(ibertus),Rome
617,Lucius,Rome,D081,Lepidus,Rome
617,Lucius,Rome,D081,Anteros,Rome
618,Lucius l(ibertus),Rome,D081,Marcus,Rome
618,Lucius l(ibertus),Rome,D081,Quintus,Rome
618,Lucius l(ibertus),Rome,D081,Lucius,Rome
618,Lucius l(ibertus),Rome,D081,Marcus,Rome
618,Lucius l(ibertus),Rome,D081,[….]philus,Rome
618,Lucius l(ibertus),Rome,D081,Gaius,Rome
618,Lucius l(ibertus),Rome,D081,Gaius l(ibertus),Rome
618,Lucius l(ibertus),Rome,D081,Lucius,Rome
618,Lucius l(ibertus),Rome,D081,Lucius l(ibertus),Rome
618,Lucius l(ibertus),Rome,D081,Lucius,Rome
618,Lucius l(ibertus),Rome,D081,Lucius l(ibertus),Rome
618,Lucius l(ibertus),Rome,D081,Titus,Rome
618,Lucius l(ibertus),Rome,D081,Titus l(ibertus),Rome
618,Lucius l(ibertus),Rome,D081,Lepidus,Rome
618,Lucius l(ibertus),Rome,D081,Anteros,Rome
619,Titus,Rome,D081,Marcus,Rome
619,Titus,Rome,D081,Quintus,Rome
619,Titus,Rome,D081,Lucius,Rome
619,Titus,Rome,D081,Marcus,Rome
619,Titus,Rome,D081,[….]philus,Rome
619,Titus,Rome,D081,Gaius,Rome
619,Titus,Rome,D081,Gaius l(ibertus),Rome
619,Titus,Rome,D081,Lucius,Rome
619,Titus,Rome,D081,Lucius l(ibertus),Rome
619,Titus,Rome,D081,Lucius,Rome
619,Titus,Rome,D081,Lucius l(ibertus),Rome
619,Titus,Rome,D081,Titus,Rome
619,Titus,Rome,D081,Titus l(ibertus),Rome
619,Titus,Rome,D081,Lepidus,Rome
619,Titus,Rome,D081,Anteros,Rome
620,Titus l(ibertus),Rome,D081,Marcus,Rome
620,Titus l(ibertus),Rome,D081,Quintus,Rome
620,Titus l(ibertus),Rome,D081,Lucius,Rome
620,Titus l(ibertus),Rome,D081,Marcus,Rome
620,Titus l(ibertus),Rome,D081,[….]philus,Rome
620,Titus l(ibertus),Rome,D081,Gaius,Rome
620,Titus l(ibertus),Rome,D081,Gaius l(ibertus),Rome
620,Titus l(ibertus),Rome,D081,Lucius,Rome
620,Titus l(ibertus),Rome,D081,Lucius l(ibertus),Rome
620,Titus l(ibertus),Rome,D081,Lucius,Rome
620,Titus l(ibertus),Rome,D081,Lucius l(ibertus),Rome
620,Titus l(ibertus),Rome,D081,Titus,Rome
620,Titus l(ibertus),Rome,D081,Titus l(ibertus),Rome
620,Titus l(ibertus),Rome,D081,Lepidus,Rome
620,Titus l(ibertus),Rome,D081,Anteros,Rome
621,Lepidus,Rome,D081,Marcus,Rome
621,Lepidus,Rome,D081,Quintus,Rome
621,Lepidus,Rome,D081,Lucius,Rome
621,Lepidus,Rome,D081,Marcus,Rome
621,Lepidus,Rome,D081,[….]philus,Rome
621,Lepidus,Rome,D081,Gaius,Rome
621,Lepidus,Rome,D081,Gaius l(ibertus),Rome
621,Lepidus,Rome,D081,Lucius,Rome
621,Lepidus,Rome,D081,Lucius l(ibertus),Rome
621,Lepidus,Rome,D081,Lucius,Rome
621,Lepidus,Rome,D081,Lucius l(ibertus),Rome
621,Lepidus,Rome,D081,Titus,Rome
621,Lepidus,Rome,D081,Titus l(ibertus),Rome
621,Lepidus,Rome,D081,Lepidus,Rome
621,Lepidus,Rome,D081,Anteros,Rome
622,Anteros,Rome,D081,Marcus,Rome
622,Anteros,Rome,D081,Quintus,Rome
622,Anteros,Rome,D081,Lucius,Rome
622,Anteros,Rome,D081,Marcus,Rome
622,Anteros,Rome,D081,[….]philus,Rome
622,Anteros,Rome,D081,Gaius,Rome
622,Anteros,Rome,D081,Gaius l(ibertus),Rome
622,Anteros,Rome,D081,Lucius,Rome
622,Anteros,Rome,D081,Lucius l(ibertus),Rome
622,Anteros,Rome,D081,Lucius,Rome
622,Anteros,Rome,D081,Lucius l(ibertus),Rome
622,Anteros,Rome,D081,Titus,Rome
622,Anteros,Rome,D081,Titus l(ibertus),Rome
622,Anteros,Rome,D081,Lepidus,Rome
622,Anteros,Rome,D081,Anteros,Rome
623,Gaius,Rome,D084,Gaius,Rome
623,Gaius,Rome,D084,Gauis [.F.--],Rome
623,Gaius,Rome,D084,Gaius,Rome
623,Gaius,Rome,D084,Gaius,Rome
623,Gaius,Rome,D084,Gaius,Rome
623,Gaius,Rome,D084,Marcus,Rome
623,Gaius,Rome,D084,Marcus,Rome
624,Gauis [.F.--],Rome,D084,Gaius,Rome
624,Gauis [.F.--],Rome,D084,Gauis [.F.--],Rome
624,Gauis [.F.--],Rome,D084,Gaius,Rome
624,Gauis [.F.--],Rome,D084,Gaius,Rome
624,Gauis [.F.--],Rome,D084,Gaius,Rome
624,Gauis [.F.--],Rome,D084,Marcus,Rome
624,Gauis [.F.--],Rome,D084,Marcus,Rome
625,Gaius,Rome,D084,Gaius,Rome
625,Gaius,Rome,D084,Gauis [.F.--],Rome
625,Gaius,Rome,D084,Gaius,Rome
625,Gaius,Rome,D084,Gaius,Rome
625,Gaius,Rome,D084,Gaius,Rome
625,Gaius,Rome,D084,Marcus,Rome
625,Gaius,Rome,D084,Marcus,Rome
626,Gaius,Rome,D084,Gaius,Rome
626,Gaius,Rome,D084,Gauis [.F.--],Rome
626,Gaius,Rome,D084,Gaius,Rome
626,Gaius,Rome,D084,Gaius,Rome
626,Gaius,Rome,D084,Gaius,Rome
626,Gaius,Rome,D084,Marcus,Rome
626,Gaius,Rome,D084,Marcus,Rome
627,Gaius,Rome,D084,Gaius,Rome
627,Gaius,Rome,D084,Gauis [.F.--],Rome
627,Gaius,Rome,D084,Gaius,Rome
627,Gaius,Rome,D084,Gaius,Rome
627,Gaius,Rome,D084,Gaius,Rome
627,Gaius,Rome,D084,Marcus,Rome
627,Gaius,Rome,D084,Marcus,Rome
628,Marcus,Rome,D084,Gaius,Rome
628,Marcus,Rome,D084,Gauis [.F.--],Rome
628,Marcus,Rome,D084,Gaius,Rome
628,Marcus,Rome,D084,Gaius,Rome
628,Marcus,Rome,D084,Gaius,Rome
628,Marcus,Rome,D084,Marcus,Rome
628,Marcus,Rome,D084,Marcus,Rome
629,Marcus,Rome,D084,Gaius,Rome
629,Marcus,Rome,D084,Gauis [.F.--],Rome
629,Marcus,Rome,D084,Gaius,Rome
629,Marcus,Rome,D084,Gaius,Rome
629,Marcus,Rome,D084,Gaius,Rome
629,Marcus,Rome,D084,Marcus,Rome
629,Marcus,Rome,D084,Marcus,Rome
630,Lucius,Rome,D085,Lucius,Rome
631,G(aius),Rome,D086,G(aius),Rome
632,P. Sextius,Rome,D087,P. Sextius,Rome
633,,Rome,D088,,Rome
634,Gaius,Rome,D089,Gaius,Rome
634,Gaius,Rome,D089,Lucius,Rome
634,Gaius,Rome,D089,Schinas,Rome
634,Gaius,Rome,D089,Quintus,Rome
634,Gaius,Rome,D089,Lucius,Rome
634,Gaius,Rome,D089,Spurius,Rome
634,Gaius,Rome,D089,Marius,Rome
634,Gaius,Rome,D089,,Rome
634,Gaius,Rome,D089,Cedrus,Rome
634,Gaius,Rome,D089,Laetus,Rome
634,Gaius,Rome,D089,[…]mas,Rome
634,Gaius,Rome,D089,Clenas,Rome
634,Gaius,Rome,D089,Eoc[…],Rome
634,Gaius,Rome,D089,Pho[e]bus,Rome
634,Gaius,Rome,D089,Paneros,Rome
634,Gaius,Rome,D089,Epaphus,Rome
634,Gaius,Rome,D089,Paideros,Rome
634,Gaius,Rome,D089,Tarula,Rome
634,Gaius,Rome,D089,Felix,Rome
635,Lucius,Rome,D089,Gaius,Rome
635,Lucius,Rome,D089,Lucius,Rome
635,Lucius,Rome,D089,Schinas,Rome
635,Lucius,Rome,D089,Quintus,Rome
635,Lucius,Rome,D089,Lucius,Rome
635,Lucius,Rome,D089,Spurius,Rome
635,Lucius,Rome,D089,Marius,Rome
635,Lucius,Rome,D089,,Rome
635,Lucius,Rome,D089,Cedrus,Rome
635,Lucius,Rome,D089,Laetus,Rome
635,Lucius,Rome,D089,[…]mas,Rome
635,Lucius,Rome,D089,Clenas,Rome
635,Lucius,Rome,D089,Eoc[…],Rome
635,Lucius,Rome,D089,Pho[e]bus,Rome
635,Lucius,Rome,D089,Paneros,Rome
635,Lucius,Rome,D089,Epaphus,Rome
635,Lucius,Rome,D089,Paideros,Rome
635,Lucius,Rome,D089,Tarula,Rome
635,Lucius,Rome,D089,Felix,Rome
636,Schinas,Rome,D089,Gaius,Rome
636,Schinas,Rome,D089,Lucius,Rome
636,Schinas,Rome,D089,Schinas,Rome
636,Schinas,Rome,D089,Quintus,Rome
636,Schinas,Rome,D089,Lucius,Rome
636,Schinas,Rome,D089,Spurius,Rome
636,Schinas,Rome,D089,Marius,Rome
636,Schinas,Rome,D089,,Rome
636,Schinas,Rome,D089,Cedrus,Rome
636,Schinas,Rome,D089,Laetus,Rome
636,Schinas,Rome,D089,[…]mas,Rome
636,Schinas,Rome,D089,Clenas,Rome
636,Schinas,Rome,D089,Eoc[…],Rome
636,Schinas,Rome,D089,Pho[e]bus,Rome
636,Schinas,Rome,D089,Paneros,Rome
636,Schinas,Rome,D089,Epaphus,Rome
636,Schinas,Rome,D089,Paideros,Rome
